x y
9.986293371144466400e+09 1.497302765126051331e+11
-7.997405605942344666e+09 1.499038145588984375e+11
-2.586630941451869583e+10 1.479256255951394653e+11
-4.336432059990492249e+10 1.438263561774667053e+11
-6.024117570501694489e+10 1.376668996195966492e+11
-7.625597036031912231e+10 1.295374086455471649e+11
-9.118052553216731262e+10 1.195559079623250732e+11
-1.048025521384453735e+11 1.078665317827212067e+11
-1.169285751480090027e+11 9.463741524165274048e+10
-1.273865823690511780e+11 8.005827196325234985e+10
-1.360283673142866211e+11 6.433769279578002167e+10
-1.427315397416676636e+11 4.770020299351636505e+10
-1.474011816631531067e+11 3.038311694994340134e+10
-1.499711307661255188e+11 1.263323103499880981e+10
-1.504048772960560913e+11 -5.296603784144432068e+09
-1.486960645141721191e+11 -2.315098700914572906e+10
-1.448685868913829956e+11 -4.067550822758495331e+10
-1.389762842586070862e+11 -5.762027776566014862e+10
-1.311022342363013306e+11 -7.374340470726472473e+10
-1.213576494435075684e+11 -8.881437869813862610e+10
-1.098803902642076263e+11 -1.026173123155430450e+11
-9.683310834094491577e+10 -1.149540014659198151e+11
-8.240104047281304932e+10 -1.256467623332553558e+11
-6.678947719948827362e+10 -1.345410049052019501e+11
-5.022093501702706909e+10 -1.415075051215116577e+11
-3.293206583472910690e+10 -1.464443402871008911e+11
-1.517034186325776291e+10 -1.492784556294148254e+11
2.809441481028385162e+09 -1.499668338022749939e+11
2.074879798405282974e+10 -1.484972437719942017e+11
3.838926804120297241e+10 -1.448885508670671997e+11
5.547616769956182861e+10 -1.391905758013631287e+11
7.176231365835888672e+10 -1.314834971306535797e+11
8.701166711855407715e+10 -1.218767987770560303e+11
1.010028389484271240e+11 -1.105077718247565308e+11
1.135323993211497498e+11 -9.753958759049487305e+10
1.244179368565180969e+11 -8.315896681385655212e+10
1.335008153982348328e+11 -6.757347748516492462e+10
1.406485808728959045e+11 -5.100850111081092834e+10
1.457569761531682739e+11 -3.370391388378974915e+10
1.487515283844817505e+11 -1.591053506705357361e+10
1.495886806860210571e+11 2.113600284483432770e+09
1.482564483172545776e+11 2.010708350355102921e+10
1.447745880929003906e+11 3.780902630542633057e+10
1.391942787919434204e+11 5.496294256906025696e+10
1.315973192887409668e+11 7.132055434223751831e+10
1.220948598858165436e+11 8.664546035908349609e+10
1.108256906106480255e+11 1.007166085163055115e+11
9.795411783808070374e+10 1.133315180988484650e+11
8.366746733410929871e+10 1.243092029167010956e+11
6.817325754354528809e+10 1.334927527239700928e+11
5.169609156548315430e+10 1.407515371319567261e+11
3.447431972419515991e+10 1.459830034848878174e+11
1.675652694148295593e+10 1.491140476279010925e+11
-1.202099716868633270e+09 1.501019439618299561e+11
-1.914346784385844040e+10 1.489348284685554810e+11
-3.681028622726937866e+10 1.456317353509801636e+11
-5.394972820970272827e+10 1.402421944404337463e+11
-7.031700138516963196e+10 1.328454024915410461e+11
-8.567877614574317932e+10 1.235489868527893524e+11
-9.981642903916734314e+10 1.124873847434304352e+11
-1.125290606684506836e+11 9.981986548446000671e+10
-1.236362518479093018e+11 8.572822654660076904e+10
-1.329805258353487854e+11 7.041419723244454956e+10
-1.404294886157211914e+11 5.409658625613935852e+10
-1.458776233672871704e+11 3.700821148149679565e+10
-1.492477193672175903e+11 1.939265168826062012e+10
-1.504919196787794189e+11 1.500861512510723114e+09
-1.495923760122186279e+11 -1.641230830166965103e+10
-1.465615031846003418e+11 -3.409164246047706985e+10
-1.414418296476154480e+11 -5.128510109667044067e+10
-1.343054446387193298e+11 -6.774732448246116638e+10
-1.252530466719027405e+11 -8.324305874398733521e+10
-1.144126023471551971e+11 -9.755045905304600525e+10
-1.019376288402732697e+11 -1.104642272902722168e+11
-8.800511794167053223e+10 -1.217985420562449646e+11
-7.281312413179649353e+10 -1.313897402180302429e+11
-5.657804387929879761e+10 -1.390987109880447693e+11
-3.953161807201995087e+10 -1.448129659089800720e+11
-2.191769416368338776e+10 -1.484483511258683167e+11
-3.988789142258243561e+09 -1.499503720150770874e+11
1.399750131861780167e+10 -1.492951046428564148e+11
3.178219831024674988e+10 -1.464896736520383301e+11
4.910868721985354614e+10 -1.415722820049772949e+11
6.572646220951332092e+10 -1.346117844918113861e+11
8.139481074155393982e+10 -1.257068039590595551e+11
9.588638045559947205e+10 -1.149843967030416870e+11
1.089905709981607208e+11 -1.025982812512039185e+11
1.205166948750942688e+11 -8.872665263881988525e+10
1.302968540886123047e+11 -7.356961207275524902e+10
1.381884832398969116e+11 -5.734624933768597412e+10
1.440765148857925415e+11 -4.029142221844703674e+10
1.478751291462234192e+11 -2.265228336641072464e+10
1.495290567347418518e+11 -4.684610226662742615e+09
1.490144125532259521e+11 1.335100230702642059e+10
1.463390455438578796e+11 3.119302406674131775e+10
1.415423993923821106e+11 4.858288276166288757e+10
1.346948876770118408e+11 6.526880424993582153e+10
1.258967959052743683e+11 8.100953746812278748e+10
1.152767313338581696e+11 9.557790428317643738e+10
1.029896493018919983e+11 1.087641184865171051e+11
8.921449183399708557e+10 1.203788231825692902e+11
7.415148033170880127e+10 1.302558017547125244e+11
5.801910915926139832e+10 1.382543242181222534e+11
4.105089077646082306e+10 1.442610978785682678e+11
2.349190575670356750e+10 1.481917985957623596e+11
5.595212573633525848e+09 1.499921663957339783e+11
-1.238182749577907181e+10 1.496386565034688721e+11
-3.018125553139479446e+10 1.471386439139828796e+11
-4.754819677974805450e+10 1.425301862559237976e+11
-6.423446785895724487e+10 1.358813558275501709e+11
-8.000206088120578003e+10 1.272891572339271698e+11
-9.462645927746836853e+10 1.168780519909844513e+11
-1.078997437306531982e+11 1.047981157795095673e+11
-1.196334504912763672e+11 9.122285774707292175e+10
-1.296611483682049408e+11 7.634673440419483948e+10
-1.378407047794628601e+11 6.038239329218016815e+10
-1.440562153589169006e+11 4.355768377121408081e+10
-1.482195757088447571e+11 2.611247404811497116e+10
-1.502716779503190918e+11 8.295314990373584747e+09
-1.501832187544832764e+11 -9.640007593728401184e+09
-1.479551095535335388e+11 -2.743798965158332062e+10
-1.436184836560486450e+11 -4.484495135553292847e+10
-1.372342990585255585e+11 -6.161256171720881653e+10
-1.288925398861138611e+11 -7.750130152583201599e+10
-1.187110236396654816e+11 -9.228382085144525146e+10
-1.068338257943376617e+11 -1.057481477119082184e+11
-9.342933779575112915e+10 -1.177007052097663116e+11
-7.868797912556594849e+10 -1.279690955655495758e+11
-6.281958883245085907e+10 -1.364046110773878937e+11
-4.605052669845498657e+10 -1.428844341937956543e+11
-2.862051896386271667e+10 -1.473134916633196716e+11
-1.077928817254833221e+10 -1.496259311772193909e+11
7.216988889105545044e+09 -1.497861930886886902e+11
2.510934713458120728e+10 -1.477896546912209167e+11
4.263977142624375916e+10 -1.436628301589376526e+11
5.955495265935604095e+10 -1.374631155507809448e+11
7.561000511375177002e+10 -1.292780751818339386e+11
9.057208735084841919e+10 -1.192242730569404602e+11
1.042238688407152252e+11 -1.074456607985530243e+11
1.163667855676153870e+11 -9.411154140618679810e+10
1.268240301430344543e+11 -7.941413605805967712e+10
1.354432254720551147e+11 -6.356578878851377869e+10
1.420987357460834351e+11 -4.679585102215444946e+10
1.466935743990392456e+11 -2.934729439490952682e+10
1.491608755451613770e+11 -1.147310583521597672e+10
1.494649031513374023e+11 6.567476667819702148e+09
1.476015805852170715e+11 2.451282596635425949e+10
1.435985319939053955e+11 4.210282180957190704e+10
1.375146359605756226e+11 5.908271706298748779e+10
1.294391008055833893e+11 7.520691103126499939e+10
1.194900794981348877e+11 9.024256911271095276e+10
1.078128501951275482e+11 1.039730315650687714e+11
9.457759572385160828e+10 1.162009588399743958e+11
7.997682170904216003e+10 1.267511665761362152e+11
6.422245838821450043e+10 1.354731097330989380e+11
4.754269538306183624e+10 1.422429822884706421e+11
3.017860176497748184e+10 1.469654061985688171e+11
1.238058567863573074e+10 1.495746907292229614e+11
-5.595251383113327026e+09 1.500356506093224792e+11
-2.349081074661703873e+10 1.483439785769381104e+11
-4.104968935811425781e+10 1.445261746369902344e+11
-5.802081729428633118e+10 1.386390406223615417e+11
-7.416199060109629822e+10 1.307687543713340454e+11
-8.924325314477471924e+10 1.210295429591009521e+11
-1.030500846204870605e+11 1.095619789347259521e+11
-1.153863556062104034e+11 9.653092742734907532e+10
-1.260770144715100098e+11 8.212317532711943054e+10
-1.349704749719046173e+11 6.654477656272677612e+10
-1.419406774184400635e+11 5.001814984334497070e+10
-1.468888003687530823e+11 3.277896716694849014e+10
-1.497446038198537903e+11 1.507287297656815338e+10
-1.504673888913682251e+11 -2.847924877730964661e+09
-1.490465629831557312e+11 -2.072815019945460892e+10
-1.455018033963149414e+11 -3.831299657769155884e+10
-1.398828164518889465e+11 -5.535166508185736084e+10
-1.322686932598320007e+11 -7.160085767916992188e+10
-1.227668675125754395e+11 -8.682818245073826599e+10
-1.115116850265543213e+11 -1.008154268822337036e+11
-9.866259924378964233e+10 -1.133616560404693298e+11
-8.440201153125985718e+10 -1.242860933800329590e+11
-6.893277985692369080e+10 -1.334307433238347778e+11
-5.247542423535610962e+10 -1.406627166999886780e+11
-3.526506215799748230e+10 -1.458762226638708801e+11
-1.754811196530656052e+10 -1.489941939486989136e+11
4.211933283993148804e+08 -1.499695162158490601e+11
