x y
6.158423745577801514e+10 -1.459546656795644226e+11
7.668006815457382202e+10 -1.379797305355737305e+11
9.082929003844400024e+10 -1.283014475418817902e+11
1.038431124855477295e+11 -1.170193493998636322e+11
1.155401749726749725e+11 -1.042534128968402252e+11
1.257486256993242493e+11 -9.014428250870365906e+10
1.343084728269140778e+11 -7.485333253604275513e+10
1.410742183895666809e+11 -5.856248673985662842e+10
1.459177676617886658e+11 -4.147370212781334686e+10
1.487315838978370056e+11 -2.380801351915491104e+10
1.494320295108456116e+11 -5.804029875604114532e+09
1.479628002350237122e+11 1.228422524519518280e+10
1.442983199341816406e+11 3.019022538015845108e+10
1.384469231766845093e+11 4.763867687045205688e+10
1.304536147913371277e+11 6.435011063884221649e+10
1.204021662501796875e+11 8.004630579580360413e+10
1.084162949716730042e+11 9.445644939078172302e+10
9.465968180431809998e+10 1.073238544919584198e+11
7.933462006125042725e+10 1.184129740178054352e+11
6.267915941638677216e+10 1.275163716675023041e+11
4.496270769855155945e+10 1.344612570899025879e+11
2.648017505718047714e+10 1.391151727446047974e+11
7.544874227852062225e+09 1.413904438267188721e+11
-1.151949013708028030e+10 1.412470727910464478e+11
-3.038731929450345230e+10 1.386938709008213196e+11
-4.873963412867822266e+10 1.337877573798202972e+11
-6.627213715623364258e+10 1.266313031444936066e+11
-8.270240883681604004e+10 1.173687301415638885e+11
-9.777591801134024048e+10 1.061806812706465454e+11
-1.112706444258960571e+11 9.327813835619230652e+10
-1.230002356686423950e+11 7.889588330721298218e+10
-1.328157349475331573e+11 6.328587470639128113e+10
-1.406060079056808777e+11 4.671085831310237122e+10
-1.462970597717437134e+11 2.943845764398628235e+10
-1.498504677360531921e+11 1.173591203854764938e+10
-1.512611609043198242e+11 -6.134445604784294128e+09
-1.505547673674605408e+11 -2.391894410783486938e+10
-1.477847215273833313e+11 -4.137558594475808716e+10
-1.430292911045911865e+11 -5.827637566390811157e+10
-1.363886473337045898e+11 -7.440904718550775146e+10
-1.279820673926007385e+11 -8.957828347708573914e+10
-1.179453273768226776e+11 -1.036065244381676331e+11
-1.064283182260939636e+11 -1.163344549612162933e+11
-9.359289617777717590e+10 -1.276212573295485077e+11
-7.961096324456216431e+10 -1.373447021499446411e+11
-6.466276125856283569e+10 -1.454011411982377014e+11
-4.893535443108065796e+10 -1.517054547422430115e+11
-3.262126938338108826e+10 -1.561909955968464661e+11
-1.591725751933804131e+10 -1.588095625780903625e+11
9.768581390404396057e+08 -1.595314271665906067e+11
1.785929138874396133e+10 -1.583454289302078247e+11
3.452739755611270142e+10 -1.552591473597924805e+11
5.077881631538664246e+10 -1.502991499499130859e+11
6.641269487311476135e+10 -1.435113082914447327e+11
8.123103366032247925e+10 -1.349611653191282349e+11
9.504019574142456055e+10 -1.247343273925351257e+11
1.076526189610208130e+11 -1.129368443742529297e+11
1.188887658065964813e+11 -9.969552922100889587e+10
1.285793393116984863e+11 -8.515815593238925171e+10
1.365677831805237732e+11 -6.949346139792147827e+10
1.427130697427976379e+11 -5.289086351502038574e+10
1.468927594699447327e+11 -3.555979616453928375e+10
1.490062899707525940e+11 -1.772855303141765594e+10
1.489784205200483398e+11 3.574707731058921814e+08
1.467627209845101318e+11 1.843824492261819839e+10
1.423449534295828552e+11 3.624236660067594910e+10
1.357461541767909851e+11 5.349117705443513489e+10
1.270251887542650299e+11 6.990374159749000549e+10
1.162805286488854065e+11 8.520263859499935913e+10
1.036509944412931366e+11 9.912042519686521912e+10
8.931523177462507629e+10 1.114065623267872925e+11
7.348973951038301086e+10 1.218344984537608337e+11
5.642535413221478271e+10 1.302085434909219513e+11
3.840220612358989716e+10 1.363701241566098175e+11
1.972329166028563309e+10 1.402030117114237061e+11
7.069303568196983337e+08 1.416371585236650085e+11
-1.832151166775636292e+10 1.406508702895845337e+11
-3.703818177424848938e+10 1.372711664681030426e+11
-5.512910792223271179e+10 1.315723260427165070e+11
-7.229792444775291443e+10 1.236727587696344299e+11
-8.827258172929670715e+10 1.137304638630702667e+11
-1.028107718814836121e+11 1.019374235750374451e+11
-1.157039253605717010e+11 8.851332073321450806e+10
-1.267797542355173035e+11 7.369896743047125244e+10
-1.359034222791027985e+11 5.774979383724076080e+10
-1.429775006000373230e+11 4.092968276540182495e+10
-1.479409166504083862e+11 2.350535958468899918e+10
-1.507671254300754395e+11 5.741469592154811859e+09
-1.514617292818569641e+11 -1.210359555604431915e+10
-1.500597531927849731e+11 -2.978111900393852615e+10
-1.466227525324128723e+11 -4.705476794421598053e+10
-1.412358953952953491e+11 -6.370266104201258087e+10
-1.340051265717223511e+11 -7.951888113752514648e+10
-1.250544876139097290e+11 -9.431452722758439636e+10
-1.145236391728405762e+11 -1.079183991304268188e+11
-1.025656084208537292e+11 -1.201774025731511230e+11
-8.934476590589730835e+10 -1.309567537235613403e+11
-7.503502212933767700e+10 -1.401400519558270264e+11
-5.981822380588894653e+10 -1.476292789701393127e+11
-4.388272239266063690e+10 -1.533447719584786377e+11
-2.742208234088438416e+10 -1.572252086790193176e+11
-1.063389299830447388e+10 -1.592276331844741821e+11
6.281354334992834091e+09 -1.593275424829082642e+11
2.312136439189516449e+10 -1.575190464101728821e+11
3.968315236255607605e+10 -1.538151051996773987e+11
5.576421695807052612e+10 -1.482478413417133484e+11
7.116381466605383301e+10 -1.408689140096918945e+11
8.568437745346044922e+10 -1.317499352875177765e+11
9.913311486967776489e+10 -1.209828974034455719e+11
1.113238386757398224e+11 -1.086805689988481598e+11
1.220790430896595764e+11 -9.497680612879598999e+10
1.312322656617224426e+11 -8.002671043236225891e+10
1.386307417426119080e+11 -6.400655327944711304e+10
1.441383485338665771e+11 -4.711337168469361877e+10
1.476388120050530701e+11 -2.956413089247677231e+10
1.490391210801909485e+11 -1.159434188115703201e+10
1.482730586595640564e+11 6.543977725226909637e+09
1.453047195002543335e+11 2.458510064562479401e+10
1.401318433623291931e+11 4.225322285632331848e+10
1.327887524120976257e+11 5.926697152914309692e+10
1.233486505856861115e+11 7.534477132348287964e+10
1.119250266318023834e+11 9.021098087828741455e+10
9.867190935199562073e+10 1.036026284659572144e+11
8.378275941577326965e+10 1.152764894558614502e+11
6.748785023252294159e+10 1.250161698082753296e+11
5.005008897492562866e+10 1.326388025958306427e+11
3.175935015119763947e+10 1.380009414396217651e+11
1.292552437120414352e+10 1.410032551959530029e+11
-6.129393692788646698e+09 1.415936952946042480e+11
-2.507976026252611160e+10 1.397689156892901917e+11
-4.360481124397106934e+10 1.355738622863345947e+11
-6.139679550778068542e+10 1.290995951134276428e+11
-7.816829326616093445e+10 1.204795417707367554e+11
-9.365839093550747681e+10 1.098844869395767212e+11
-1.076374999420485992e+11 9.751666821267324829e+10
-1.199107303233146210e+11 8.360336951827140808e+10
-1.303198441805045624e+11 6.839038378028939819e+10
-1.387439068247780151e+11 5.213566556381507874e+10
-1.450988182463802490e+11 3.510342436550355530e+10
